ID,date,time,latitude,longitude,altitude (m),speed (km/h),type
Blacky,30/09/19,19:03:00,-18.924124,48.402233,970.7,6.5,T
Blacky,30/09/19,20:13:00,-18.924969,48.401772,1082.3,1.2,T
Blacky,30/09/19,21:18:00,-18.924002,48.402279,910.7,0,T
Blacky,30/09/19,23:54:00,-18.924002,48.402279,910.7,0,T
Blacky,01/10/19,12:36:00,-18.922916,48.401001,893.4,-,W
Blacky,01/10/19,15:06:00,-18.923931,48.402332,901.4,-,W
Blacky,01/10/19,0:16:00,-18.924042,48.402401,924.3,4.1,T
Blacky,01/10/19,2:31:00,-18.924042,48.402401,924.3,4.1,T
Blacky,01/10/19,3:06:00,-18.924107,48.402359,904.6,0.6,T
Blacky,01/10/19,3:27:00,-18.92415,48.402355,925,0,T
Blacky,01/10/19,4:00:00,-18.924061,48.40239,901.8,0,T
Blacky,01/10/19,4:20:00,-18.924067,48.402813,966.1,1.6,T
Blacky,01/10/19,5:00:00,-18.923914,48.402573,953.6,2.2,T
Blacky,01/10/19,5:20:00,-18.924694,48.403702,949.4,0.6,T
Blacky,01/10/19,6:19:00,-18.924482,48.403137,945.6,5.2,T
Blacky,01/10/19,7:20:00,-18.924429,48.402096,874.1,0,T
Blacky,01/10/19,8:09:00,-18.924147,48.402493,945,0,T
Blacky,01/10/19,8:40:00,-18.924147,48.402493,945,0,T
Blacky,01/10/19,9:39:00,-18.924,48.402416,960.3,0,T
Blacky,01/10/19,10:38:00,-18.9245,48.40242,967.5,0.5,T
Blacky,01/10/19,11:20:00,-18.924351,48.402912,909.2,4.3,T
Blacky,01/10/19,12:01:00,-18.924583,48.402939,851.8,0,T
Blacky,01/10/19,12:32:00,-18.923014,48.400997,921.4,0,T
Blacky,01/10/19,12:36:00,-18.922916,48.401001,893.4,0.8,T
Blacky,01/10/19,12:58:00,-18.923075,48.401344,903.5,1.3,T
Blacky,01/10/19,13:41:00,-18.924212,48.402405,870.8,3.1,T
Blacky,01/10/19,14:18:00,-18.924227,48.402447,817.3,0,T
Blacky,01/10/19,14:39:00,-18.92411,48.402161,857.6,0.3,T
Blacky,01/10/19,15:06:00,-18.923931,48.402332,901.4,0.7,T
Blacky,01/10/19,15:26:00,-18.924314,48.402893,879.1,0,T
Blacky,01/10/19,15:47:00,-18.924068,48.401989,874.6,0,T
Blacky,01/10/19,16:14:00,-18.924057,48.402298,918.9,2.5,T
Blacky,01/10/19,16:44:00,-18.924078,48.402584,919.4,1.1,T
Blacky,01/10/19,17:09:00,-18.924234,48.403111,913.2,0,T
Blacky,01/10/19,17:35:00,-18.924162,48.402451,941.1,0,T
Blacky,01/10/19,18:00:00,-18.924036,48.402641,946.5,0,T
Blacky,01/10/19,18:46:00,-18.924036,48.402641,946.5,0,T
Blacky,01/10/19,19:41:00,-18.925631,48.403221,1263.3,2.8,T
Blacky,01/10/19,21:33:00,-18.925631,48.403221,1263.3,2.8,T
Blacky,01/10/19,22:19:00,-18.923918,48.402122,940.5,2.9,T
Blacky,01/10/19,22:40:00,-18.923805,48.402035,903.9,0,T
Blacky,01/10/19,23:20:00,-18.924208,48.402805,902.2,0,T
Blacky,02/10/19,2:51:00,-18.924208,48.402805,902.2,0,T
Blacky,02/10/19,3:31:00,-18.924026,48.40229,934.7,0.3,T
Blacky,02/10/19,3:51:00,-18.92301,48.403744,986.7,0,T
Blacky,02/10/19,4:11:00,-18.924067,48.402237,930.5,0,T
Blacky,02/10/19,5:13:00,-18.923731,48.402424,957.9,0,T
Blacky,02/10/19,6:01:00,-18.923731,48.402424,957.9,0,T
Blacky,02/10/19,6:48:00,-18.924421,48.402969,991,2.2,T
Blacky,02/10/19,7:42:00,-18.924362,48.402443,1013.9,0,T
Blacky,02/10/19,8:04:00,-18.923988,48.40242,966.4,6.4,T
Blacky,02/10/19,8:29:00,-18.923946,48.402359,972.3,0,T
Blacky,02/10/19,10:25:00,-18.923946,48.402359,972.3,0,T
Blacky,02/10/19,10:53:00,-18.924362,48.402351,986.7,0,T
Blacky,02/10/19,11:18:00,-18.924431,48.402313,834.5,1.5,T
Blacky,02/10/19,11:39:00,-18.922832,48.400505,927.2,1.9,T
Blacky,02/10/19,11:59:00,-18.922674,48.400841,893.1,1,T
Blacky,02/10/19,12:55:00,-18.922529,48.400616,831.8,0,T
Blacky,02/10/19,13:33:00,-18.922932,48.400574,919.6,1.6,T
Blacky,02/10/19,13:54:00,-18.923113,48.400612,880.6,0,T
Blacky,02/10/19,14:13:00,-18.924006,48.402271,920.9,1.7,T
Blacky,02/10/19,14:33:00,-18.924009,48.402088,910.9,0,T
Blacky,02/10/19,15:09:00,-18.924007,48.401775,884.9,0,T
Blacky,02/10/19,15:36:00,-18.924103,48.402142,934.6,0,T
Blacky,02/10/19,16:04:00,-18.924124,48.402901,937.8,5.7,T
Blacky,02/10/19,16:33:00,-18.923828,48.402611,951.2,0,T
Blacky,02/10/19,17:02:00,-18.924107,48.401829,872.8,0,T
Blacky,02/10/19,17:28:00,-18.923891,48.402111,956.8,3.1,T
Blacky,02/10/19,17:55:00,-18.924456,48.403145,941.8,0,T
Blacky,02/10/19,18:20:00,-18.923958,48.402672,967.9,1.8,T
Blacky,02/10/19,18:44:00,-18.925169,48.401791,973.1,1.4,T
Blacky,02/10/19,19:07:00,-18.92465,48.403091,915.1,0,T
Blacky,02/10/19,19:32:00,-18.924091,48.402149,914.5,0.8,T
Blacky,02/10/19,20:10:00,-18.924152,48.402184,940.6,1.7,T
Blacky,02/10/19,20:43:00,-18.924021,48.402534,964.7,2.3,T
Blacky,02/10/19,21:09:00,-18.92407,48.402554,949.7,0,T
Blacky,03/10/19,2:52:00,-18.92407,48.402554,949.7,0,T
Blacky,03/10/19,3:57:00,-18.922621,48.400211,907.2,0.3,T
Blacky,03/10/19,4:17:00,-18.922804,48.401634,931,2.8,T
Blacky,03/10/19,5:10:00,-18.922804,48.401634,931,2.8,T
Blacky,03/10/19,5:31:00,-18.923872,48.402859,962.4,0.6,T
Blacky,03/10/19,7:16:00,-18.923872,48.402859,962.4,0.6,T
Blacky,03/10/19,7:36:00,-18.924467,48.402397,988.7,0.8,T
Blacky,03/10/19,7:57:00,-18.92429,48.402195,861.4,0.3,T
Blacky,03/10/19,8:17:00,-18.923943,48.402561,997.9,0,T
Blacky,03/10/19,9:29:00,-18.923943,48.402561,997.9,0,T
Blacky,03/10/19,9:55:00,-18.924349,48.402889,915.7,0,T
Blacky,03/10/19,10:55:00,-18.924168,48.402828,931.6,0,T
Blacky,03/10/19,11:15:00,-18.924324,48.402473,877.3,0,T
Blacky,03/10/19,11:36:00,-18.924049,48.402374,851.3,0.5,T
Blacky,03/10/19,11:56:00,-18.923765,48.402462,907.8,0,T
Blacky,03/10/19,12:43:00,-18.924374,48.403931,862.6,0.5,T
Blacky,03/10/19,13:27:00,-18.923796,48.403378,902.1,2.2,T
Blacky,03/10/19,13:54:00,-18.923796,48.403378,902.1,2.2,T
Blacky,03/10/19,14:26:00,-18.924,48.402153,904.1,0,T
Blacky,03/10/19,14:54:00,-18.924004,48.402256,934.3,0,T
Blacky,03/10/19,15:18:00,-18.924021,48.402321,947.1,0.3,T
Blacky,03/10/19,15:43:00,-18.923992,48.402935,930.2,6.4,T
Blacky,03/10/19,16:11:00,-18.924301,48.402027,894.1,1.3,T
Blacky,03/10/19,16:31:00,-18.924074,48.40239,930.7,0.5,T
Blacky,03/10/19,16:52:00,-18.924517,48.401371,776.9,1.3,T
Blacky,03/10/19,17:49:00,-18.92436,48.403042,969.9,0,T
Blacky,03/10/19,18:44:00,-18.923866,48.402279,874.3,2,T
Blacky,03/10/19,21:13:00,-18.923866,48.402279,874.3,2,T
Blacky,03/10/19,22:16:00,-18.924612,48.402695,935.6,0,T
Blacky,03/10/19,22:40:00,-18.923679,48.402142,938.2,0,T
Blacky,03/10/19,23:00:00,-18.923893,48.402279,897.1,0,T
Blacky,03/10/19,23:20:00,-18.923893,48.40226,937.5,0,T
Blacky,03/10/19,23:46:00,-18.923956,48.402401,984.5,0,T
Blacky,04/10/19,0:06:00,-18.924196,48.402195,964.3,1.6,T
Blacky,04/10/19,1:15:00,-18.924095,48.402073,926.2,0.6,T
Blacky,04/10/19,2:15:00,-18.924154,48.40239,818.1,3.3,T
Blacky,04/10/19,2:55:00,-18.924253,48.402256,869.1,0.6,T
Blacky,04/10/19,3:15:00,-18.924253,48.402256,869.1,0.6,T
Blacky,04/10/19,3:35:00,-18.923861,48.402618,865.7,1.3,T
Blacky,04/10/19,8:14:00,-18.923861,48.402618,865.7,1.3,T
Blacky,04/10/19,8:36:00,-18.924068,48.402466,987.7,2.1,T
Blacky,04/10/19,9:20:00,-18.924068,48.402466,987.7,2.1,T
Blacky,04/10/19,10:06:00,-18.924126,48.402309,950.8,0,T
Blacky,04/10/19,10:53:00,-18.924126,48.402309,950.8,0,T
Blacky,04/10/19,11:13:00,-18.92407,48.402115,939.1,0,T
Blacky,04/10/19,12:15:00,-18.924095,48.40226,943.6,1.2,T
Blacky,04/10/19,13:15:00,-18.929529,48.401039,868,4,T
Blacky,04/10/19,13:36:00,-18.928528,48.39904,943.2,0.5,T
Blacky,04/10/19,14:36:00,-18.929585,48.402134,920.3,0,T
Blacky,04/10/19,14:56:00,-18.927979,48.399784,939,0.7,T
Blacky,04/10/19,15:26:00,-18.930639,48.397305,935.9,2.9,T
Blacky,04/10/19,15:56:00,-18.926001,48.402382,942,6.2,T
Blacky,04/10/19,16:26:00,-18.924124,48.402485,954.4,0,T
Blacky,04/10/19,16:57:00,-18.924124,48.402485,954.4,0,T
Blacky,04/10/19,17:17:00,-18.924002,48.402176,923.2,0,T
Blacky,04/10/19,17:42:00,-18.924255,48.402733,923.4,0,T
Blacky,04/10/19,18:02:00,-18.92429,48.402813,946.9,0.8,T
Blacky,04/10/19,18:22:00,-18.92403,48.40218,948.8,0,T
Blacky,04/10/19,18:43:00,-18.924145,48.402142,924.8,0,T
Blacky,04/10/19,19:03:00,-18.924534,48.402908,948.6,0,T
Blacky,04/10/19,19:24:00,-18.924091,48.403149,947.7,1.8,T
Blacky,04/10/19,19:47:00,-18.924324,48.402996,921.6,0,T
Blacky,04/10/19,20:13:00,-18.924067,48.402817,931.5,0,T
Blacky,04/10/19,20:33:00,-18.924057,48.402767,983.4,0,T
Blacky,04/10/19,20:57:00,-18.923923,48.402649,1074.9,5.4,T
Blacky,04/10/19,21:25:00,-18.924183,48.402336,1048.4,0.8,T
Blacky,04/10/19,22:00:00,-18.924606,48.402538,1047.5,2.4,T
Blacky,05/10/19,1:20:00,-18.924606,48.402538,1047.5,2.4,T
Blacky,05/10/19,2:18:00,-18.924122,48.402267,939.9,2.2,T
Blacky,05/10/19,2:38:00,-18.924055,48.402203,950.3,0,T
Blacky,05/10/19,3:21:00,-18.924055,48.402203,950.3,0,T
Blacky,05/10/19,3:47:00,-18.923981,48.40239,943.1,0.3,T
Blacky,05/10/19,4:08:00,-18.924931,48.402821,1053.5,0.6,T
Blacky,05/10/19,4:45:00,-18.924574,48.402687,919.9,0,T
Blacky,05/10/19,5:24:00,-18.924566,48.402653,916.8,1.7,T
Blacky,05/10/19,5:44:00,-18.924566,48.402653,916.8,1.7,T
Blacky,06/10/19,3:53:00,-18.924038,48.402351,875.3,2.1,T
Blacky,06/10/19,4:45:00,-18.923834,48.402016,861.2,2,T
Blacky,06/10/19,5:49:00,-18.924189,48.403465,986.2,4.3,T
Blacky,06/10/19,7:08:00,-18.924189,48.403465,986.2,4.3,T
Blacky,06/10/19,7:50:00,-18.924185,48.402264,980.4,1.8,T
Blacky,06/10/19,8:46:00,-18.92408,48.402676,965.9,4,T
Blacky,06/10/19,9:07:00,-18.924084,48.402554,969.6,1.1,T
Blacky,06/10/19,9:28:00,-18.924137,48.402794,964.2,1.4,T
Blacky,06/10/19,9:49:00,-18.923895,48.402885,964.8,1.2,T
Blacky,06/10/19,10:14:00,-18.924492,48.403236,918,0,T
Blacky,06/10/19,10:35:00,-18.924622,48.402988,888,0,T
Blacky,06/10/19,11:45:00,-18.924116,48.40237,949.4,1.6,T
Blacky,06/10/19,12:37:00,-18.92415,48.402397,994.8,0,T
Blacky,06/10/19,14:16:00,-18.92415,48.402397,994.8,0,T
Blacky,06/10/19,14:56:00,-18.923809,48.402576,935.2,0,T
Blacky,06/10/19,15:17:00,-18.923975,48.402302,940.6,3.4,T
Blacky,06/10/19,16:08:00,-18.923975,48.402302,940.6,3.4,T
Blacky,06/10/19,17:11:00,-18.924355,48.402809,926.9,0,T
Blacky,06/10/19,18:17:00,-18.924355,48.402809,926.9,0,T
Blacky,06/10/19,18:47:00,-18.923788,48.402264,935.4,0,T
Blacky,06/10/19,21:22:00,-18.923788,48.402264,935.4,0,T
Blacky,06/10/19,22:11:00,-18.924183,48.403084,925.9,0,T
Blacky,06/10/19,23:38:00,-18.924183,48.403084,925.9,0,T
Blacky,06/10/19,23:58:00,-18.92433,48.403244,845.8,0,T
Blacky,07/10/19,7:56:00,-18.92411,48.402855,984.5,-,W
Blacky,07/10/19,9:15:00,-18.923779,48.402504,996.7,-,W
Blacky,07/10/19,13:21:00,-18.92487,48.403133,911.9,-,W
Blacky,07/10/19,13:22:00,-18.924845,48.403164,913.3,-,W
Blacky,07/10/19,0:22:00,-18.924473,48.403378,829.6,1.5,T
Blacky,07/10/19,1:25:00,-18.924473,48.403378,829.6,1.5,T
Blacky,07/10/19,2:13:00,-18.924398,48.402866,937.6,0,T
Blacky,07/10/19,2:48:00,-18.923992,48.402298,966.2,0,T
Blacky,07/10/19,4:16:00,-18.923992,48.402298,966.2,0,T
Blacky,07/10/19,4:37:00,-18.923786,48.40239,939,0.9,T
Blacky,07/10/19,4:58:00,-18.923698,48.402504,970.6,0,T
Blacky,07/10/19,5:18:00,-18.922359,48.404102,1002.8,2.8,T
Blacky,07/10/19,6:22:00,-18.922359,48.404102,1002.8,2.8,T
Blacky,07/10/19,7:08:00,-18.924494,48.402908,958.7,2,T
Blacky,07/10/19,7:43:00,-18.924133,48.402752,1000.9,0,T
Blacky,07/10/19,7:56:00,-18.92411,48.402855,984.5,0,T
Blacky,07/10/19,8:32:00,-18.923796,48.402317,972.9,0.4,T
Blacky,07/10/19,9:07:00,-18.923903,48.402485,959,0,T
Blacky,07/10/19,9:15:00,-18.923779,48.402504,996.7,1.9,T
Blacky,07/10/19,9:41:00,-18.924187,48.402935,910.7,1.2,T
Blacky,07/10/19,10:08:00,-18.923914,48.40218,876.6,0,T
Blacky,07/10/19,10:38:00,-18.923891,48.402332,943,1.5,T
Blacky,07/10/19,12:08:00,-18.923891,48.402332,943,1.5,T
Blacky,07/10/19,12:29:00,-18.924297,48.402344,889.3,0,T
Blacky,07/10/19,13:12:00,-18.923887,48.402477,915.1,0,T
Blacky,07/10/19,13:21:00,-18.92487,48.403133,911.9,2.5,T
Blacky,07/10/19,13:22:00,-18.924845,48.403164,913.3,0,T
Blacky,07/10/19,13:25:00,-18.925203,48.403534,902.2,0,T
Blacky,11/10/19,14:44:00,-18.925203,48.403534,902.2,0,T
Blacky,11/10/19,15:10:00,-18.924114,48.402351,947.6,1.1,T
Blacky,11/10/19,16:10:00,-18.923983,48.402199,944.3,3.7,T
Blacky,11/10/19,16:32:00,-18.92407,48.402321,947.9,2.4,T
Blacky,11/10/19,17:15:00,-18.923923,48.402569,938.6,0.2,T
Blacky,11/10/19,17:37:00,-18.924126,48.402519,935,1.2,T
Blacky,11/10/19,17:58:00,-18.924019,48.402519,927.8,1.2,T
Blacky,11/10/19,18:19:00,-18.923563,48.400997,929,1.5,T
Blacky,11/10/19,19:06:00,-18.925053,48.403149,942.2,0,T
Blacky,11/10/19,19:30:00,-18.923885,48.402393,955.1,0.3,T
Blacky,11/10/19,19:51:00,-18.923931,48.402538,953.1,10.8,T
Blacky,11/10/19,19:54:00,-18.923923,48.402584,957.3,0.4,T
Blacky,11/10/19,20:34:00,-18.924212,48.402084,915.8,0,T
Blacky,11/10/19,21:02:00,-18.92421,48.402641,957.2,0.4,T
Blacky,11/10/19,21:22:00,-18.924145,48.402351,894.7,0,T
Blacky,11/10/19,21:44:00,-18.924263,48.402264,931,2.1,T
Blacky,11/10/19,22:53:00,-18.924263,48.402264,931,2.1,T
Blacky,11/10/19,23:14:00,-18.924042,48.402409,948.1,0,T
Blacky,11/10/19,23:36:00,-18.924276,48.402626,896.5,0.3,T
Blacky,11/10/19,23:59:00,-18.924433,48.402695,899.8,2.3,T
Blacky,12/10/19,0:45:00,-18.925404,48.406929,921.1,12.3,T
Blacky,12/10/19,0:46:00,-18.925125,48.406517,923.4,9.3,T
Blacky,12/10/19,1:07:00,-18.924002,48.402134,914.5,1,T
Blacky,12/10/19,1:27:00,-18.924131,48.40242,941.5,0,T
Blacky,12/10/19,1:48:00,-18.92412,48.402287,921.5,1.2,T
Blacky,12/10/19,2:57:00,-18.924126,48.402252,946.3,0,T
Blacky,12/10/19,4:03:00,-18.923914,48.402405,933,0.9,T
Blacky,12/10/19,5:03:00,-18.924093,48.402431,940.9,0.8,T
Blacky,12/10/19,5:50:00,-18.923979,48.402424,921.2,1.3,T
Blacky,12/10/19,6:37:00,-18.923918,48.402367,957.2,1.2,T
Blacky,12/10/19,7:37:00,-18.924099,48.402348,931,1,T
Blacky,12/10/19,8:33:00,-18.923954,48.402344,912.5,0.6,T
Blacky,12/10/19,9:24:00,-18.924952,48.405087,954.9,0,T
Bobby,08/07/19,12:05:00,-18.924343,48.402847,927.9,0.2,T
Bobby,08/07/19,12:36:00,-18.924391,48.402817,912,0.5,T
Bobby,08/07/19,13:36:00,-18.924311,48.402714,942.8,0,T
Bobby,08/07/19,14:18:00,-18.924387,48.402821,928.1,0.4,T
Bobby,08/07/19,15:00:00,-18.924309,48.402699,951.4,2,T
Bobby,08/07/19,16:00:00,-18.924376,48.402763,924.6,0.4,T
Bobby,08/07/19,16:43:00,-18.924355,48.402794,960,0,T
Bobby,08/07/19,18:16:00,-18.924355,48.402794,960,0,T
Bobby,08/07/19,18:58:00,-18.924376,48.402779,930,0,T
Bobby,08/07/19,19:19:00,-18.924379,48.402794,916.3,0,T
Bobby,08/07/19,19:57:00,-18.924379,48.402794,916.3,0,T
Bobby,08/07/19,20:18:00,-18.924337,48.402699,925.4,0,T
Bobby,08/07/19,20:39:00,-18.92437,48.402763,929.3,0,T
Bobby,08/07/19,21:43:00,-18.924101,48.403114,955.1,0,T
Bobby,08/07/19,22:51:00,-18.924324,48.402653,960.1,0.7,T
Bobby,08/07/19,23:57:00,-18.924324,48.402653,960.1,0.7,T
Bobby,09/07/19,1:05:00,-18.924168,48.40287,949.7,1.8,T
Bobby,09/07/19,1:26:00,-18.924208,48.402977,931.4,0.3,T
Bobby,09/07/19,2:16:00,-18.924232,48.40303,918.4,1.3,T
Bobby,09/07/19,2:41:00,-18.924164,48.403114,911.8,1.2,T
Bobby,09/07/19,4:36:00,-18.924164,48.403114,911.8,1.2,T
Bobby,09/07/19,5:00:00,-18.924196,48.402969,931.3,1.6,T
Bobby,09/07/19,5:29:00,-18.924086,48.402924,931.9,0,T
Bobby,09/07/19,5:50:00,-18.923477,48.404091,955.5,1.7,T
Bobby,09/07/19,6:28:00,-18.92491,48.40955,955.2,1.2,T
Bobby,09/07/19,6:55:00,-18.924885,48.409355,948.7,2.9,T
Bobby,09/07/19,7:16:00,-18.924442,48.402687,939.9,0.6,T
Bobby,09/07/19,7:40:00,-18.925234,48.403358,945.4,2.4,T
Bobby,09/07/19,8:45:00,-18.924726,48.402988,936.6,3.3,T
Bobby,09/07/19,9:20:00,-18.924465,48.402802,881.5,0.6,T
Bobby,09/07/19,9:41:00,-18.924467,48.403507,908.5,4.4,T
Bobby,09/07/19,10:22:00,-18.92375,48.403938,943.8,0,T
Bobby,09/07/19,10:43:00,-18.923199,48.409126,935.9,2.3,T
Bobby,09/07/19,11:04:00,-18.925053,48.409622,939.8,0,T
Bobby,09/07/19,11:26:00,-18.925205,48.408829,930.7,0.9,T
Bobby,09/07/19,11:47:00,-18.923109,48.408512,949.9,0,T
Bobby,09/07/19,12:10:00,-18.923462,48.408634,954.8,0.3,T
Bobby,09/07/19,12:44:00,-18.923462,48.408634,954.8,0.3,T
Bobby,09/07/19,13:10:00,-18.923079,48.410526,906.4,5.5,T
Bobby,09/07/19,15:15:00,-18.924675,48.40266,906.3,2.7,T
Bobby,09/07/19,15:37:00,-18.924267,48.402756,938.3,1.9,T
Bobby,09/07/19,16:32:00,-18.924267,48.402756,938.3,1.9,T
Bobby,09/07/19,17:02:00,-18.924332,48.402836,935.7,0,T
Bobby,09/07/19,17:55:00,-18.924393,48.402813,935.3,0,T
Bobby,09/07/19,19:04:00,-18.924286,48.402779,924.7,1.7,T
Bobby,09/07/19,19:30:00,-18.924234,48.402977,928.1,1.7,T
Bobby,09/07/19,19:52:00,-18.924311,48.402977,932.6,2.5,T
Bobby,09/07/19,20:46:00,-18.924355,48.402691,903.4,0,T
Bobby,09/07/19,21:07:00,-18.924351,48.402752,921.7,2.7,T
Bobby,09/07/19,21:32:00,-18.924286,48.403019,911.7,3.1,T
Bobby,09/07/19,21:54:00,-18.924154,48.402908,903.5,0.6,T
Bobby,09/07/19,23:22:00,-18.924154,48.402908,903.5,0.6,T
Bobby,09/07/19,23:44:00,-18.924196,48.402962,858.8,0,T
Bobby,10/07/19,10:52:00,-18.924755,48.402748,918.8,-,W
Bobby,10/07/19,0:12:00,-18.924202,48.403042,934.8,6.6,T
Bobby,10/07/19,2:22:00,-18.924202,48.403042,934.8,6.6,T
Bobby,10/07/19,3:08:00,-18.924236,48.403027,949.2,1.4,T
Bobby,10/07/19,4:56:00,-18.924236,48.403027,949.2,1.4,T
Bobby,10/07/19,5:44:00,-18.924496,48.402889,946.2,0,T
Bobby,10/07/19,6:05:00,-18.924143,48.402927,932.8,1.8,T
Bobby,10/07/19,6:28:00,-18.924088,48.402924,931.9,1.1,T
Bobby,10/07/19,7:00:00,-18.924698,48.403027,917.7,1.1,T
Bobby,10/07/19,8:06:00,-18.924768,48.402946,918.2,0.6,T
Bobby,10/07/19,8:47:00,-18.924841,48.403042,934.6,0,T
Bobby,10/07/19,9:08:00,-18.924849,48.402874,947.6,0,T
Bobby,10/07/19,9:29:00,-18.924719,48.402946,935.6,0,T
Bobby,10/07/19,10:29:00,-18.92411,48.403046,916.1,1.2,T
Bobby,10/07/19,10:52:00,-18.924755,48.402748,918.8,0.6,T
Bobby,10/07/19,11:30:00,-18.92445,48.402798,900.5,0,T
Bobby,10/07/19,12:37:00,-18.924585,48.402939,940.4,1.3,T
Bobby,10/07/19,13:46:00,-18.924585,48.402939,940.4,1.3,T
Bobby,10/07/19,14:07:00,-18.924658,48.403046,925.3,0,T
Bobby,10/07/19,14:52:00,-18.923143,48.409138,907.7,0,T
Bobby,10/07/19,15:34:00,-18.923679,48.40876,937.5,0,T
Bobby,10/07/19,16:49:00,-18.923679,48.40876,937.5,0,T
Bobby,10/07/19,17:21:00,-18.924212,48.403008,959.1,1,T
Bobby,10/07/19,17:41:00,-18.924168,48.403008,954,1.6,T
Bobby,10/07/19,18:34:00,-18.924141,48.40308,941.6,0.3,T
Bobby,10/07/19,19:11:00,-18.924177,48.403061,914.7,0.5,T
Bobby,10/07/19,19:32:00,-18.924177,48.403061,914.7,0.5,T
Bobby,10/07/19,19:54:00,-18.924158,48.402832,955.6,1.9,T
Bobby,10/07/19,20:41:00,-18.924158,48.402832,955.6,1.9,T
Bobby,10/07/19,21:10:00,-18.924263,48.402878,949.5,0,T
Bobby,10/07/19,21:30:00,-18.924086,48.403015,956.6,0,T
Bobby,10/07/19,22:17:00,-18.924128,48.403008,935.3,0.9,T
Bobby,10/07/19,22:43:00,-18.924088,48.403145,914.9,2.3,T
Bobby,11/07/19,14:36:00,-18.924564,48.402977,908.7,-,W
Bobby,11/07/19,1:05:00,-18.924088,48.403145,914.9,2.3,T
Bobby,11/07/19,1:28:00,-18.924129,48.40308,929.4,2.2,T
Bobby,11/07/19,1:56:00,-18.924198,48.403156,903.1,0.8,T
Bobby,11/07/19,2:23:00,-18.924259,48.403004,933.2,0.8,T
Bobby,11/07/19,3:25:00,-18.924217,48.403019,936.1,1.4,T
Bobby,11/07/19,4:12:00,-18.924217,48.403019,936.1,1.4,T
Bobby,11/07/19,5:11:00,-18.924471,48.402546,781.4,1,T
Bobby,11/07/19,5:53:00,-18.921444,48.402412,1021.9,2.4,T
Bobby,11/07/19,6:52:00,-18.924761,48.40905,931.6,0.3,T
Bobby,11/07/19,7:52:00,-18.924761,48.40905,931.6,0.3,T
Bobby,11/07/19,8:15:00,-18.923115,48.409554,940.2,0.7,T
Bobby,11/07/19,8:57:00,-18.923098,48.409187,924.6,1.4,T
Bobby,11/07/19,9:18:00,-18.923235,48.409142,924.4,0.7,T
Bobby,11/07/19,11:30:00,-18.923235,48.409142,924.4,0.7,T
Bobby,11/07/19,12:16:00,-18.9244,48.402943,939,0.9,T
Bobby,11/07/19,12:38:00,-18.925714,48.407581,920.7,0.7,T
Bobby,11/07/19,14:36:00,-18.924564,48.402977,908.7,2.4,T
Bobby,11/07/19,15:23:00,-18.923857,48.408882,934.6,1.1,T
Bobby,11/07/19,16:29:00,-18.924088,48.402992,896,0.4,T
Bobby,11/07/19,17:12:00,-18.924088,48.402992,896,0.4,T
Bobby,11/07/19,17:33:00,-18.924351,48.402859,924.4,0,T
Bobby,11/07/19,17:54:00,-18.924183,48.403072,916.6,0.7,T
Bobby,11/07/19,18:15:00,-18.924129,48.403057,928.8,0,T
Bobby,11/07/19,20:08:00,-18.924129,48.403057,928.8,0,T
Bobby,11/07/19,20:49:00,-18.924356,48.403004,928.7,3.3,T
Bobby,11/07/19,21:16:00,-18.924198,48.40303,905.2,1.4,T
Bobby,11/07/19,21:47:00,-18.924259,48.402939,929.3,2.7,T
Bobby,11/07/19,22:55:00,-18.924259,48.402939,929.3,2.7,T
Bobby,11/07/19,23:18:00,-18.924377,48.403049,932.8,4.4,T
Bobby,12/07/19,0:18:00,-18.92448,48.403015,929.4,0.6,T
Bobby,12/07/19,1:07:00,-18.924213,48.403065,934.9,1.9,T
Bobby,12/07/19,1:29:00,-18.923864,48.403214,911.5,0.1,T
Bobby,12/07/19,1:50:00,-18.924309,48.402977,933.4,2.8,T
Bobby,12/07/19,2:15:00,-18.924309,48.402977,933.4,2.8,T
Bobby,12/07/19,3:25:00,-18.924299,48.402996,926,2.3,T
Bobby,12/07/19,3:58:00,-18.924261,48.40316,936.8,5.1,T
Bobby,12/07/19,5:13:00,-18.924435,48.402794,876.8,0.9,T
Bobby,12/07/19,5:53:00,-18.924623,48.403057,877.3,3.3,T
Bobby,12/07/19,6:26:00,-18.924528,48.403095,949.2,1,T
Bobby,12/07/19,7:06:00,-18.92453,48.403015,943.9,1.9,T
Bobby,12/07/19,7:27:00,-18.92453,48.403015,943.9,1.9,T
Bobby,12/07/19,7:49:00,-18.924118,48.403263,981.1,0,T
Bobby,12/07/19,8:09:00,-18.924837,48.403263,963.9,0,T
Bobby,12/07/19,8:30:00,-18.924467,48.403191,988.3,2.6,T
Bobby,12/07/19,9:24:00,-18.924847,48.403381,993.7,1.7,T
Bobby,12/07/19,10:32:00,-18.924669,48.403198,931.7,0.2,T
Bobby,12/07/19,11:36:00,-18.923468,48.408905,972.4,7.6,T
Bobby,30/09/19,12:11:00,-18.924017,48.402931,1046.9,4.8,T
Bobby,30/09/19,13:18:00,-18.924017,48.402931,1046.9,4.8,T
Bobby,30/09/19,14:14:00,-18.92421,48.402748,942.4,1.2,T
Bobby,30/09/19,14:35:00,-18.924793,48.402931,930.7,6.9,T
Bobby,30/09/19,15:29:00,-18.924152,48.402328,952.5,0.4,T
Bobby,30/09/19,15:56:00,-18.924133,48.402248,923.4,1.6,T
